order_id,timestamp,hour_of_day,day_of_week,month,is_weekend,weather,weather_mult,tod_mult,ch_distance_km,segment_count,turn_count,road_highway_frac,road_primary_frac,road_secondary_frac,road_residential_frac,cpm_slack_min,batch_size,estimated_prep_variance,stage_delay_placed,stage_delay_prep,stage_delay_pickup,stage_delay_transit,stage_delay_delivered,route_time_min,cpm_eta_min,weather_delay_min,ground_truth_eta,is_late
921,2024-03-17 14:31:57.893111,14,6,3,1,clear,1.0,1.1,15.982,357,22,0.0896,0.0196,0.479,0.4118,0.0,5.0,15.5403,0.52,13.88,2.04,12.49,0.27,67.776,29.2,0.0,96.08,1
2386,2024-03-17 18:59:08.388518,18,6,3,1,rainy,1.25,1.35,19.627,263,18,0.038,0.2091,0.5703,0.1825,0.0,3.0,15.3958,2.93,7.65,2.13,9.86,0.35,119.134,22.92,29.784,172.864,1
1597,2024-03-17 20:36:22.555053,20,6,3,1,clear,1.0,1.35,10.355,166,4,0.0,0.0602,0.8012,0.1386,0.0,3.0,18.004,1.53,12.62,2.58,20.14,0.73,52.567,37.6,0.0,91.166,1
2674,2024-03-17 21:03:55.108169,21,6,3,1,clear,1.0,1.0,8.504,157,14,0.0,0.1338,0.4713,0.3949,0.0,3.0,16.002,3.59,7.79,5.03,11.23,0.07,33.413,27.71,0.0,61.62,1
1466,2024-03-17 21:45:59.800368,21,6,3,1,rainy,1.25,1.0,1.641,44,2,0.0,0.0,0.7955,0.2045,0.0,2.0,16.1042,2.08,4.19,4.58,18.37,0.41,7.949,29.63,1.987,39.865,1
1997,2024-03-17 23:06:18.387947,23,6,3,1,rainy,1.25,1.0,21.982,245,16,0.1551,0.0408,0.4939,0.3102,0.0,5.0,15.8811,0.08,5.85,2.13,13.3,0.3,99.335,21.66,24.834,145.824,1
2972,2024-03-18 00:57:31.751723,0,0,3,0,cloudy,1.05,1.0,15.736,174,7,0.2184,0.4368,0.2241,0.1207,0.0,4.0,15.1983,1.6,5.14,2.54,8.98,0.63,51.243,18.89,2.562,72.404,1
1246,2024-03-18 02:01:35.066889,2,0,3,0,clear,1.0,1.0,25.29,256,21,0.0312,0.0508,0.7812,0.1367,0.0,3.0,14.3195,1.49,5.63,2.81,11.0,0.06,93.671,20.99,0.0,115.143,1
2463,2024-03-18 03:34:25.329757,3,0,3,0,clear,1.0,1.0,17.59,260,9,0.2885,0.0038,0.6154,0.0923,0.0,4.0,15.4155,1.84,1.06,3.42,16.17,0.18,57.227,22.67,0.0,79.728,1
3371,2024-03-18 04:40:39.704808,4,0,3,0,cloudy,1.05,1.0,21.437,305,18,0.2492,0.0033,0.4852,0.2623,0.0,2.0,16.6789,0.98,13.02,1.78,12.33,0.67,77.353,28.78,3.868,109.798,1
1462,2024-03-18 04:53:23.396025,4,0,3,0,rainy,1.25,1.0,25.647,246,21,0.0569,0.0163,0.5894,0.3374,0.0,2.0,13.9757,1.25,7.27,3.52,10.4,0.17,123.749,22.61,30.937,176.071,1
3410,2024-03-18 07:59:27.844188,7,0,3,0,clear,1.0,1.0,10.087,196,11,0.0,0.0153,0.8673,0.1173,0.0,5.0,17.8486,0.16,8.65,1.94,24.07,0.17,38.146,34.99,0.0,73.582,1
1754,2024-03-18 08:01:39.888073,8,0,3,0,cloudy,1.05,1.35,20.933,295,16,0.0102,0.0203,0.7153,0.2542,0.0,3.0,16.8206,1.47,3.64,3.78,17.03,0.87,115.143,26.79,5.757,148.181,1
3182,2024-03-18 08:55:24.049063,8,0,3,0,rainy,1.25,1.35,7.722,86,8,0.0,0.4302,0.4419,0.1279,0.0,5.0,18.7133,1.02,7.04,5.25,11.06,0.32,44.976,24.69,11.244,80.29,1
28,2024-03-18 14:36:30.693291,14,0,3,0,cloudy,1.05,1.1,18.178,237,12,0.0675,0.2743,0.6034,0.0549,0.0,4.0,16.5923,1.73,15.76,2.76,20.18,0.2,71.313,40.63,3.566,118.043,1
4820,2024-03-18 15:56:17.445900,15,0,3,0,clear,1.0,1.0,23.749,313,22,0.0319,0.2971,0.4569,0.2141,0.0,5.0,16.1356,2.03,8.15,3.48,9.01,0.41,84.615,23.08,0.0,108.403,1
3132,2024-03-18 18:27:27.629810,18,0,3,0,rainy,1.25,1.35,20.729,209,12,0.11,0.1866,0.6077,0.0957,0.0,2.0,14.8403,0.33,2.7,4.72,9.01,0.03,119.567,16.79,29.892,168.307,1
4259,2024-03-18 19:46:33.923961,19,0,3,0,cloudy,1.05,1.35,4.994,62,10,0.2258,0.0,0.4194,0.3548,0.0,5.0,15.0841,2.38,8.96,0.71,25.22,0.56,25.14,37.83,1.257,64.29,1
2580,2024-03-19 00:18:51.687206,0,1,3,0,clear,1.0,1.0,32.572,320,21,0.1281,0.2375,0.4531,0.1812,0.0,4.0,17.5344,1.67,10.46,4.2,15.14,0.82,111.165,32.29,0.0,143.652,1
3481,2024-03-19 00:38:47.258904,0,1,3,0,clear,1.0,1.0,17.313,237,17,0.0759,0.1772,0.2743,0.4726,0.0,5.0,17.529,2.92,3.97,1.07,14.26,0.69,65.719,22.91,0.0,89.6,1
3992,2024-03-19 00:42:44.840610,0,1,3,0,heavy_rain,1.55,1.0,16.346,296,26,0.0811,0.0811,0.4595,0.3784,0.0,4.0,17.4897,0.77,2.19,2.97,15.24,0.28,95.932,21.45,52.763,169.101,1
666,2024-03-19 02:31:27.979517,2,1,3,0,clear,1.0,1.0,20.023,294,17,0.0,0.1769,0.517,0.3061,0.0,4.0,18.0758,0.48,7.1,1.67,16.31,0.83,76.203,26.39,0.0,101.905,1
2334,2024-03-19 03:20:30.187580,3,1,3,0,rainy,1.25,1.0,7.437,75,7,0.0,0.16,0.2933,0.5467,0.0,3.0,16.2463,1.17,8.12,1.42,16.83,0.44,37.688,27.98,9.422,76.435,1
2270,2024-03-19 05:02:24.879221,5,1,3,0,clear,1.0,1.0,19.98,305,21,0.0,0.2164,0.5246,0.259,0.0,5.0,18.1852,2.61,7.23,2.7,9.07,0.69,74.505,22.3,0.0,98.558,1
1506,2024-03-19 06:39:11.951545,6,1,3,0,rainy,1.25,1.0,14.247,202,13,0.0,0.1485,0.6139,0.2376,0.0,2.0,17.825,1.25,7.37,3.93,11.45,0.24,67.136,24.24,16.784,110.344,1
570,2024-03-19 07:38:12.936162,7,1,3,0,clear,1.0,1.0,6.924,80,14,0.0,0.475,0.3625,0.1625,0.0,5.0,15.0488,0.95,4.69,2.77,8.46,0.01,23.846,16.88,0.0,40.396,1
2597,2024-03-19 09:30:40.901445,9,1,3,0,cloudy,1.05,1.35,5.565,117,6,0.0,0.0,0.4957,0.5043,0.0,4.0,17.131,0.35,6.0,3.31,6.72,0.25,32.962,16.63,1.648,52.415,1
1043,2024-03-19 11:34:55.616842,11,1,3,0,rainy,1.25,1.1,16.016,259,15,0.0,0.2819,0.4054,0.3127,0.0,2.0,15.8418,1.66,6.46,0.99,8.73,0.4,81.894,18.24,20.474,119.719,1
4508,2024-03-19 13:11:17.743722,13,1,3,0,clear,1.0,1.1,25.164,387,22,0.0,0.0956,0.6072,0.2972,0.0,5.0,17.1106,2.25,12.57,1.65,6.31,0.88,107.191,23.66,0.0,130.954,1
1575,2024-03-19 15:29:37.559809,15,1,3,0,cloudy,1.05,1.0,5.63,105,6,0.0,0.0,0.8381,0.1619,0.0,3.0,16.1692,2.43,8.4,3.29,6.35,0.31,22.674,20.78,1.134,44.277,1
431,2024-03-19 16:23:02.890891,16,1,3,0,clear,1.0,1.0,13.969,194,8,0.0206,0.1082,0.799,0.0722,0.0,5.0,15.7699,1.49,7.47,3.77,4.92,0.35,50.596,18.0,0.0,68.975,1
2614,2024-03-19 16:29:36.786976,16,1,3,0,clear,1.0,1.0,27.997,363,18,0.0303,0.3829,0.4793,0.1074,0.0,3.0,16.412,3.19,15.9,2.75,16.57,0.09,95.735,38.5,0.0,133.644,1
982,2024-03-19 17:54:29.309079,17,1,3,0,clear,1.0,1.35,13.443,155,7,0.0,0.0323,0.729,0.2387,0.0,2.0,16.972,1.88,3.43,2.04,13.97,0.3,70.359,21.62,0.0,91.938,1
4454,2024-03-19 20:30:22.780707,20,1,3,0,clear,1.0,1.35,19.952,336,24,0.0,0.1131,0.5595,0.3274,0.0,5.0,14.7959,1.99,5.64,2.95,22.11,0.22,104.627,32.91,0.0,138.077,1
3392,2024-03-19 21:21:45.424294,21,1,3,0,cloudy,1.05,1.0,10.11,170,19,0.0118,0.0118,0.3294,0.6471,0.0,3.0,16.628,1.51,1.99,1.57,14.65,0.52,45.585,20.24,2.279,67.716,1
2871,2024-03-19 21:37:06.730454,21,1,3,0,clear,1.0,1.0,2.309,70,2,0.0,0.0,0.7857,0.2143,0.0,3.0,17.5579,1.44,5.93,1.99,7.07,0.12,8.969,16.55,0.0,24.61,0
3456,2024-03-19 22:50:42.696882,22,1,3,0,cloudy,1.05,1.0,12.823,150,8,0.0267,0.0,0.6267,0.3467,0.0,2.0,15.0804,0.66,5.12,0.96,18.35,0.68,53.2,25.77,2.66,82.754,1
234,2024-03-19 23:31:46.003212,23,1,3,0,clear,1.0,1.0,2.835,53,3,0.0,0.0,0.3774,0.6226,0.0,4.0,14.7649,1.37,10.69,5.77,5.76,0.37,12.224,23.96,0.0,35.911,1
4834,2024-03-19 23:52:13.228554,23,1,3,0,cloudy,1.05,1.0,13.791,113,7,0.0,0.7699,0.0885,0.1416,0.0,2.0,17.802,1.99,11.94,1.98,11.97,0.15,46.696,28.03,2.335,76.147,1
4916,2024-03-20 01:01:29.646940,1,2,3,0,clear,1.0,1.0,24.605,444,18,0.0,0.1216,0.5788,0.2995,0.0,4.0,17.8724,1.21,5.91,5.61,10.57,1.55,94.748,24.85,0.0,118.004,1
1474,2024-03-20 01:21:30.026638,1,2,3,0,clear,1.0,1.0,27.685,227,12,0.1013,0.2555,0.304,0.3392,0.0,4.0,15.9209,1.27,16.01,1.21,14.02,1.34,98.743,33.85,0.0,133.724,1
2870,2024-03-20 02:03:01.855763,2,2,3,0,clear,1.0,1.0,11.907,166,19,0.0482,0.0602,0.4277,0.4639,0.0,5.0,14.1362,0.38,9.04,1.11,16.71,0.24,47.132,27.48,0.0,74.675,1
2263,2024-03-20 04:54:11.318796,4,2,3,0,rainy,1.25,1.0,23.052,335,22,0.0239,0.0537,0.7075,0.2149,0.0,3.0,15.4833,1.87,4.91,4.02,3.66,0.71,109.047,15.17,27.262,153.65,1
762,2024-03-20 05:03:53.027945,5,2,3,0,cloudy,1.05,1.0,17.7,159,15,0.1384,0.1069,0.5912,0.1635,0.0,5.0,15.6654,0.87,4.56,3.38,17.21,0.47,64.648,26.49,3.232,95.367,1
3133,2024-03-20 08:58:39.309657,8,2,3,0,clear,1.0,1.35,24.472,443,18,0.0271,0.0993,0.7494,0.1242,0.0,5.0,16.3281,0.99,8.95,3.78,9.29,0.36,120.914,23.37,0.0,144.969,1
3484,2024-03-20 08:58:46.400763,8,2,3,0,clear,1.0,1.35,2.136,36,4,0.0833,0.0,0.6389,0.2778,0.0,5.0,18.3392,2.11,4.06,0.89,18.25,0.38,10.856,25.69,0.0,36.93,1
1940,2024-03-20 10:16:44.887172,10,2,3,0,rainy,1.25,1.35,6.119,156,13,0.0064,0.0,0.4103,0.5833,0.0,3.0,16.4026,3.15,4.07,4.93,11.53,0.27,43.882,23.95,10.97,78.727,1
2239,2024-03-20 12:35:44.220379,12,2,3,0,clear,1.0,1.1,13.678,199,7,0.0854,0.4171,0.2814,0.2161,0.0,3.0,15.7071,2.36,6.27,0.37,6.27,0.7,50.856,15.97,0.0,66.634,1
4043,2024-03-20 15:54:47.152530,15,2,3,0,clear,1.0,1.0,13.562,170,16,0.0588,0.3647,0.3412,0.2353,0.0,3.0,15.5774,1.49,12.09,2.04,8.04,0.09,47.173,23.75,0.0,72.287,1
2032,2024-03-20 17:03:56.607161,17,2,3,0,clear,1.0,1.35,25.386,297,27,0.0135,0.2727,0.4007,0.3131,0.0,5.0,16.2809,3.52,6.26,1.41,25.04,0.29,126.8,36.52,0.0,161.938,1
160,2024-03-20 21:02:54.090513,21,2,3,0,heavy_rain,1.55,1.0,9.543,155,11,0.0,0.2452,0.6065,0.1484,0.0,2.0,16.28,0.97,11.54,6.72,14.4,0.87,53.417,34.5,29.379,115.401,1
3603,2024-03-20 21:11:38.490827,21,2,3,0,clear,1.0,1.0,22.84,259,11,0.0425,0.2934,0.556,0.1081,0.0,2.0,15.8679,0.67,19.77,1.64,13.95,1.71,79.137,37.74,0.0,116.952,1
3879,2024-03-20 21:49:53.143782,21,2,3,0,rainy,1.25,1.0,14.302,221,15,0.009,0.0995,0.5566,0.3348,0.0,2.0,16.3978,2.13,23.12,1.88,6.51,0.74,69.451,34.38,17.363,121.746,1
4887,2024-03-20 23:03:56.375106,23,2,3,0,clear,1.0,1.0,8.479,96,9,0.0,0.1146,0.6979,0.1875,0.0,3.0,16.6065,2.09,2.24,4.47,8.01,0.61,31.843,17.42,0.0,49.558,1
33,2024-03-21 01:14:59.460784,1,3,3,0,heavy_rain,1.55,1.0,28.621,384,15,0.026,0.375,0.4974,0.1016,0.0,5.0,15.5753,1.09,2.75,2.33,12.59,0.37,152.076,19.13,83.642,253.953,1
2748,2024-03-21 01:59:43.877853,1,3,3,0,rainy,1.25,1.0,15.226,243,16,0.0,0.214,0.5226,0.2634,0.0,5.0,15.7755,2.37,7.17,0.25,10.38,0.36,71.084,20.53,17.771,109.411,1
2015,2024-03-21 02:05:13.248142,2,3,3,0,clear,1.0,1.0,2.224,43,4,0.0,0.186,0.4651,0.3488,0.0,5.0,16.2083,2.96,10.24,3.68,8.3,0.45,8.533,25.63,0.0,33.251,1
24,2024-03-21 03:49:44.126326,3,3,3,0,cloudy,1.05,1.0,26.537,281,26,0.0285,0.2206,0.3879,0.363,0.0,3.0,15.7674,0.8,6.19,1.35,14.24,0.52,104.716,23.1,5.236,134.466,1
2527,2024-03-21 04:35:33.153209,4,3,3,0,clear,1.0,1.0,23.209,334,9,0.0479,0.1946,0.7395,0.018,0.0,2.0,15.7817,1.78,5.72,1.75,7.46,0.42,80.348,17.13,0.0,99.226,1
1368,2024-03-21 06:52:02.118523,6,3,3,0,clear,1.0,1.0,15.144,107,7,0.3738,0.0,0.3364,0.2897,0.0,5.0,15.2058,0.71,5.16,3.6,8.59,1.22,49.295,19.28,0.0,68.607,1
7,2024-03-21 11:03:35.456675,11,3,3,0,clear,1.0,1.1,8.404,54,7,0.3333,0.037,0.3519,0.2778,0.0,5.0,15.2065,0.99,4.71,2.67,16.9,0.64,30.37,25.91,0.0,56.365,1
2879,2024-03-21 12:10:27.779137,12,3,3,0,cloudy,1.05,1.1,19.948,229,10,0.0393,0.1485,0.786,0.0262,0.0,2.0,16.0618,0.35,4.21,2.49,15.63,0.48,81.067,23.16,4.053,109.044,1
1623,2024-03-21 12:23:22.753679,12,3,3,0,clear,1.0,1.1,16.555,210,19,0.019,0.119,0.4762,0.3857,0.0,4.0,15.0051,2.16,7.44,4.22,12.5,0.42,70.883,26.74,0.0,97.426,1
745,2024-03-21 16:20:03.862706,16,3,3,0,cloudy,1.05,1.0,19.936,263,24,0.0722,0.2662,0.4791,0.1825,0.0,4.0,15.4323,2.12,7.72,3.84,19.69,0.46,73.04,33.83,3.652,110.963,1
4136,2024-03-21 16:27:56.053142,16,3,3,0,heavy_rain,1.55,1.0,5.894,104,10,0.25,0.125,0.1346,0.4904,0.0,3.0,14.6211,3.5,12.05,3.29,5.76,0.4,32.117,25.0,17.664,74.853,1
4135,2024-03-21 18:47:43.746968,18,3,3,0,rainy,1.25,1.35,23.199,232,10,0.0043,0.5129,0.2457,0.2371,0.0,2.0,14.3479,1.99,4.97,6.45,16.5,1.22,135.603,31.13,33.901,201.049,1
391,2024-03-21 20:46:33.118407,20,3,3,0,clear,1.0,1.35,10.893,75,6,0.48,0.0,0.2667,0.2533,0.0,5.0,15.8432,1.93,6.57,5.5,18.95,0.1,45.248,33.05,0.0,77.999,1
451,2024-03-21 20:58:16.449289,20,3,3,0,rainy,1.25,1.35,4.253,112,6,0.0,0.0,0.875,0.125,0.0,4.0,17.32,1.19,11.67,2.48,7.99,0.61,27.287,23.94,6.822,58.885,1
226,2024-03-21 21:11:04.085302,21,3,3,0,cloudy,1.05,1.0,13.178,194,17,0.0,0.1237,0.6289,0.2474,0.0,3.0,16.0174,1.52,4.08,5.69,15.99,0.28,52.591,27.56,2.63,82.131,1
4080,2024-03-21 22:02:23.368947,22,3,3,0,clear,1.0,1.0,11.447,103,10,0.1553,0.068,0.3981,0.3786,0.0,4.0,15.3419,0.78,11.54,2.87,6.38,0.52,41.767,22.09,0.0,63.384,1
3922,2024-03-22 02:56:09.260661,2,4,3,0,clear,1.0,1.0,14.577,200,14,0.015,0.155,0.645,0.185,0.0,4.0,14.7038,0.48,4.97,2.65,11.94,0.17,53.761,20.21,0.0,75.284,1
2118,2024-03-22 04:16:54.854238,4,4,3,0,heavy_rain,1.55,1.0,11.293,135,12,0.0,0.1852,0.1778,0.637,0.0,3.0,14.8961,1.29,6.35,6.23,7.45,0.83,72.154,22.15,39.685,133.353,1
1097,2024-03-22 11:33:28.780094,11,4,3,0,clear,1.0,1.1,13.818,178,10,0.3596,0.0056,0.3708,0.264,0.0,3.0,17.8525,1.3,3.4,3.5,8.06,1.41,49.491,17.67,0.0,64.492,1
1215,2024-03-22 12:21:09.454961,12,4,3,0,cloudy,1.05,1.1,20.085,246,15,0.0,0.4837,0.3862,0.1301,0.0,3.0,15.2499,2.38,12.22,3.43,4.17,0.15,79.193,22.35,3.96,106.114,1
3006,2024-03-22 14:18:19.154386,14,4,3,0,clear,1.0,1.1,17.529,116,5,0.2931,0.0345,0.6121,0.0603,0.0,4.0,16.9033,1.16,10.67,2.11,12.68,1.19,61.808,27.81,0.0,88.562,1
3844,2024-03-22 15:01:41.735213,15,4,3,0,clear,1.0,1.0,16.623,270,14,0.0,0.3074,0.563,0.1296,0.0,2.0,15.0364,0.86,11.91,2.5,18.21,0.61,58.958,34.09,0.0,94.185,1
1192,2024-03-22 16:13:31.720426,16,4,3,0,clear,1.0,1.0,15.645,213,16,0.3709,0.2066,0.1033,0.3192,0.0,5.0,17.0415,1.83,2.1,1.06,15.54,0.19,49.216,20.72,0.0,69.703,1
1291,2024-03-22 18:06:28.415793,18,4,3,0,clear,1.0,1.35,12.271,150,8,0.0,0.2933,0.5067,0.2,0.0,2.0,17.2822,1.41,9.04,5.06,14.49,0.23,59.877,30.23,0.0,90.14,1
3505,2024-03-22 18:21:56.765151,18,4,3,0,cloudy,1.05,1.35,2.843,64,6,0.0,0.0625,0.4531,0.4844,0.0,2.0,16.6648,2.18,10.44,3.88,43.89,0.19,16.485,60.58,0.824,79.958,1
3927,2024-03-22 18:46:23.284473,18,4,3,0,cloudy,1.05,1.35,19.523,275,30,0.0909,0.1782,0.52,0.2109,0.0,5.0,16.8748,1.09,12.82,2.4,9.74,0.78,98.118,26.83,4.906,128.625,1
195,2024-03-22 20:11:10.218138,20,4,3,0,clear,1.0,1.35,12.486,191,16,0.0,0.3037,0.4241,0.2723,0.0,3.0,16.6774,2.29,2.27,3.25,10.96,0.76,61.784,19.53,0.0,81.69,1
2413,2024-03-22 22:28:45.840644,22,4,3,0,clear,1.0,1.0,22.588,254,19,0.0748,0.1811,0.4528,0.2913,0.0,4.0,16.9117,2.33,17.54,4.61,4.53,0.24,82.182,29.25,0.0,112.268,1
2404,2024-03-22 22:30:26.241382,22,4,3,0,clear,1.0,1.0,12.354,229,19,0.0,0.1135,0.5109,0.3755,0.0,4.0,16.5776,1.2,3.56,1.63,13.39,0.99,48.555,20.77,0.0,71.64,1
513,2024-03-22 22:57:34.291434,22,4,3,0,cloudy,1.05,1.0,18.585,229,10,0.0175,0.3013,0.5197,0.1616,0.0,5.0,17.3647,1.85,7.23,2.58,11.14,0.13,69.164,22.93,3.458,95.73,1
4434,2024-03-22 23:47:19.358677,23,4,3,0,rainy,1.25,1.0,13.665,273,13,0.0,0.0659,0.6996,0.2344,0.0,2.0,17.0128,0.72,12.25,1.74,11.8,0.5,65.628,27.01,16.407,108.993,1
153,2024-03-22 23:51:08.042890,23,4,3,0,cloudy,1.05,1.0,5.74,71,7,0.662,0.0,0.1549,0.1831,0.0,4.0,15.3323,1.41,3.69,5.65,11.25,0.06,16.933,22.06,0.847,40.081,1
4219,2024-03-23 01:28:06.747843,1,5,3,1,cloudy,1.05,1.0,8.694,138,11,0.0,0.0797,0.6522,0.2681,0.0,4.0,15.3597,1.59,10.25,2.17,8.58,0.18,35.238,22.77,1.762,59.499,1
4162,2024-03-23 03:52:08.761339,3,5,3,1,clear,1.0,1.0,16.485,155,4,0.1806,0.5613,0.2258,0.0323,0.0,2.0,14.7963,2.14,10.22,2.57,10.93,0.83,49.919,26.69,0.0,76.279,1
2815,2024-03-23 07:17:52.830813,7,5,3,1,rainy,1.25,1.0,26.272,367,23,0.0627,0.4496,0.3297,0.158,0.0,4.0,17.5626,0.79,8.64,2.59,10.93,0.34,110.127,23.29,27.532,160.643,1
1966,2024-03-23 09:29:25.603017,9,5,3,1,cloudy,1.05,1.35,15.223,224,25,0.0,0.1116,0.5134,0.375,0.0,5.0,15.2248,2.13,4.01,0.65,15.19,0.16,84.831,22.14,4.242,110.354,1
2041,2024-03-23 10:25:06.007924,10,5,3,1,clear,1.0,1.35,3.015,51,6,0.0,0.6471,0.1176,0.2353,0.0,3.0,19.0015,1.73,8.37,1.8,11.73,0.72,13.724,24.35,0.0,37.939,1
2277,2024-03-23 10:39:04.479962,10,5,3,1,rainy,1.25,1.35,28.424,291,20,0.0069,0.4055,0.354,0.2337,0.0,5.0,17.4718,1.4,13.74,3.16,12.41,0.73,169.727,31.44,42.432,243.517,1
417,2024-03-23 13:09:13.198723,13,5,3,1,cloudy,1.05,1.1,12.891,78,8,0.2821,0.0,0.4359,0.2821,0.0,4.0,15.6645,0.64,5.09,2.62,12.08,0.27,50.58,20.7,2.529,74.967,1
4376,2024-03-23 13:43:01.255707,13,5,3,1,clear,1.0,1.1,11.283,197,16,0.0203,0.0305,0.3503,0.599,0.0,5.0,15.7888,1.54,3.28,5.41,10.15,0.33,52.085,20.71,0.0,74.331,1
1237,2024-03-23 14:05:15.471213,14,5,3,1,cloudy,1.05,1.1,7.301,105,14,0.0,0.3524,0.3333,0.3143,0.0,3.0,16.5472,0.98,8.72,1.38,15.84,1.23,30.865,28.15,1.543,58.934,1
1797,2024-03-23 14:09:07.222844,14,5,3,1,clear,1.0,1.1,28.935,337,18,0.0979,0.184,0.6736,0.0445,0.0,5.0,16.5771,1.17,8.57,2.28,13.6,0.88,108.323,26.5,0.0,134.934,1
3507,2024-03-23 14:44:57.857958,14,5,3,1,clear,1.0,1.1,5.702,38,3,0.1842,0.0,0.5,0.3158,0.0,4.0,15.8089,2.42,6.2,2.11,6.07,0.5,22.565,17.3,0.0,40.751,1
490,2024-03-23 16:31:01.515493,16,5,3,1,clear,1.0,1.0,25.022,382,16,0.0,0.267,0.3953,0.3377,0.0,3.0,15.7911,2.02,6.42,1.58,11.02,0.44,93.921,21.48,0.0,114.527,1
4525,2024-03-23 17:22:05.496103,17,5,3,1,clear,1.0,1.35,23.352,338,14,0.0118,0.0414,0.713,0.2337,0.0,5.0,17.4388,0.89,1.2,1.43,5.03,0.74,121.014,9.29,0.0,129.346,1
3255,2024-03-23 17:40:27.248464,17,5,3,1,cloudy,1.05,1.35,19.681,247,16,0.0405,0.2794,0.4332,0.247,0.0,5.0,16.6896,1.04,8.77,1.05,12.85,0.17,100.067,23.88,5.003,128.173,1
4396,2024-03-23 21:36:55.762937,21,5,3,1,clear,1.0,1.0,21.738,226,14,0.0664,0.4204,0.3673,0.146,0.0,4.0,15.8094,2.02,4.05,1.57,16.81,0.78,73.021,25.23,0.0,98.831,1
1612,2024-03-23 21:38:42.630391,21,5,3,1,clear,1.0,1.0,18.804,421,18,0.0261,0.0071,0.7458,0.2209,0.0,3.0,14.5146,1.14,2.74,2.62,15.22,0.47,71.977,22.19,0.0,93.962,1
4808,2024-03-23 23:59:25.134501,23,5,3,1,clear,1.0,1.0,15.442,254,20,0.0,0.1772,0.622,0.2008,0.0,3.0,15.8792,1.62,9.22,4.31,9.64,0.11,57.329,24.9,0.0,82.51,1
237,2024-03-24 00:45:09.043586,0,6,3,1,heavy_rain,1.55,1.0,15.088,149,12,0.2483,0.0,0.4094,0.3423,0.0,4.0,16.2448,1.25,6.62,4.22,14.21,0.5,81.871,26.8,45.029,154.118,1
644,2024-03-24 01:16:43.153024,1,6,3,1,clear,1.0,1.0,22.479,270,8,0.0296,0.2926,0.4741,0.2037,0.0,2.0,15.7788,1.85,9.99,7.3,16.96,0.38,80.08,36.48,0.0,117.757,1
4747,2024-03-24 02:59:46.275242,2,6,3,1,cloudy,1.05,1.0,21.645,369,23,0.0,0.1355,0.7127,0.1518,0.0,3.0,17.152,1.0,13.54,2.21,6.13,1.79,84.233,24.67,4.212,111.333,1
4230,2024-03-24 08:15:28.049716,8,6,3,1,clear,1.0,1.35,25.802,311,20,0.0482,0.2637,0.6141,0.074,0.0,3.0,16.3777,4.74,15.11,2.66,7.38,0.11,120.229,30.0,0.0,149.19,1
4595,2024-03-24 10:55:51.215167,10,6,3,1,rainy,1.25,1.35,1.386,33,3,0.0,0.0,0.1212,0.8788,0.0,2.0,15.4416,1.39,18.84,2.96,11.09,0.69,10.833,34.97,2.708,51.063,1
4931,2024-03-24 11:41:48.882231,11,6,3,1,rainy,1.25,1.1,5.275,106,6,0.0094,0.0,0.8208,0.1698,0.0,5.0,15.223,1.22,6.27,1.03,9.95,0.27,27.727,18.74,6.932,54.863,1
957,2024-03-24 13:34:28.412188,13,6,3,1,cloudy,1.05,1.1,29.314,228,13,0.2061,0.5351,0.0833,0.1754,0.0,3.0,15.4018,4.36,3.46,1.0,15.92,0.18,104.711,24.92,5.236,135.653,1
25,2024-03-24 14:27:39.997460,14,6,3,1,clear,1.0,1.1,15.51,189,14,0.0212,0.4656,0.3915,0.1217,0.0,4.0,16.9063,1.53,12.01,1.39,10.31,0.04,57.752,25.28,0.0,81.042,1
1603,2024-03-24 17:09:29.411924,17,6,3,1,clear,1.0,1.35,4.472,58,5,0.0345,0.0,0.8103,0.1552,0.0,2.0,14.986,1.4,10.21,6.55,15.05,0.65,22.682,33.86,0.0,58.241,1
3810,2024-03-24 20:43:35.538189,20,6,3,1,cloudy,1.05,1.35,11.839,183,15,0.0,0.1749,0.4754,0.3497,0.0,4.0,15.4724,1.21,5.9,4.12,26.84,0.34,64.568,38.41,3.228,107.838,1
1461,2024-03-24 22:43:08.797419,22,6,3,1,clear,1.0,1.0,22.006,373,14,0.0,0.0831,0.8043,0.1126,0.0,3.0,16.0082,2.46,11.52,2.42,12.68,0.09,81.81,29.17,0.0,110.355,1
3910,2024-03-24 22:50:45.222949,22,6,3,1,rainy,1.25,1.0,21.019,432,21,0.0139,0.0,0.7315,0.2546,0.0,4.0,15.1438,1.28,9.58,3.7,8.43,1.35,102.253,24.34,25.563,152.508,1
59,2024-03-24 23:48:18.207166,23,6,3,1,clear,1.0,1.0,28.299,406,21,0.0148,0.1773,0.6626,0.1453,0.0,5.0,15.3226,0.38,9.71,3.84,6.55,0.15,102.909,20.63,0.0,124.109,1
2787,2024-03-25 00:21:20.106448,0,0,3,0,clear,1.0,1.0,18.13,293,19,0.0273,0.0922,0.6587,0.2218,0.0,4.0,15.1934,0.81,3.56,6.91,5.44,0.12,67.975,16.84,0.0,84.105,1
4406,2024-03-25 02:30:36.916551,2,0,3,0,clear,1.0,1.0,17.337,283,16,0.0177,0.0,0.5618,0.4205,0.0,3.0,15.8395,2.24,1.25,1.28,16.3,0.25,70.152,21.32,0.0,89.95,1
